Area Code (M49),Area,Year,avg_income_small,avg_income_large,small_scale_productivity,large_scale_productivity,undernourished_people,food_insecurity_people,local_breed,agriculture_gdp,agriculture_government,agriculture_orientation_government,ifpa_food_cpi
454,Malawi,2005,,,,,2.7,,4.0,32.91,14.69,0.45,
454,Malawi,2006,,,,,2.5,,15.0,30.87,9.79,0.32,
454,Malawi,2007,,,,,2.3,,15.0,27.51,24.49,0.89,
454,Malawi,2008,,,,,2.2,,15.0,29.98,15.11,0.5,
454,Malawi,2009,,,,,2,,15.0,30.43,17.49,0.57,
454,Malawi,2010,,,,,2,,15.0,29.61,17.75,0.6,-2.0
454,Malawi,2011,278.72,492.68,4.35,9.32,2,,15.0,27.94,14.94,0.53,-2.91
454,Malawi,2012,,,,,2.1,,15.0,28.22,12.19,0.43,0.81
454,Malawi,2013,531.42,1303.33,6.37,10.59,2.3,,15.0,27.4,18.1,0.66,0.12
454,Malawi,2014,,,,,2.4,,15.0,26.62,17.06,0.64,-0.02
454,Malawi,2015,,,,,2.6,7157.9,15.0,24.77,24.71,1.0,1.85
454,Malawi,2016,,,,,2.8,7497.6,15.0,23.41,14.76,0.63,1.92
454,Malawi,2017,371.11,645.38,3.97,5.88,3,7872.599999999999,15.0,22.93,16.13,0.7,0.04
454,Malawi,2018,,,,,3.2,8002.6,15.0,21.64,9.66,0.45,0.51
454,Malawi,2019,,,,,3.5,8412.5,15.0,22.99,10.12,0.44,1.15
454,Malawi,2020,492.33,620.36,2.0,2.38,3.7,8864.4,15.0,25.21,,,0.72
454,Malawi,2021,,,,,3.9,9316.2,15.0,26.69,,,0.14
454,Malawi,2022,,,,,4.1,9583.0,16.0,25.5,,,0.81
454,Malawi,2023,,,,,,,16.0,,,,0.97
454,Malawi,2024,,,,,,,16.0,,,,
458,Malaysia,2000,,,,,,,12.0,,,,
458,Malaysia,2001,,,,,0.6,,12.0,8.01,2.86,0.36,
458,Malaysia,2002,,,,,0.7,,12.0,8.99,2.75,0.31,
458,Malaysia,2003,,,,,0.7,,12.0,9.31,2.99,0.32,
458,Malaysia,2004,,,,,0.8,,12.0,9.27,3.81,0.41,
458,Malaysia,2005,,,,,0.8,,12.0,8.26,3.38,0.41,
458,Malaysia,2006,,,,,0.9,,24.0,8.61,5.22,0.61,
458,Malaysia,2007,,,,,1,,24.0,9.99,3.74,0.37,
458,Malaysia,2008,,,,,1,,24.0,9.97,4.75,0.48,
458,Malaysia,2009,,,,,1.1,,24.0,9.22,4.86,0.53,
458,Malaysia,2010,,,,,1,,24.0,10.09,3.18,0.32,-0.76
458,Malaysia,2011,,,,,1,,24.0,11.45,2.6,0.23,-0.02
458,Malaysia,2012,,,,,1,,24.0,9.79,2.51,0.26,-0.46
458,Malaysia,2013,,,,,1.1,,24.0,9.11,3.03,0.33,-0.11
458,Malaysia,2014,,,,,1.1,,24.0,8.87,3.22,0.36,-0.92
458,Malaysia,2015,,,,,1.1,4065.3999999999996,24.0,8.29,3.08,0.37,0.22
458,Malaysia,2016,,,,,0.9,3576.8,24.0,8.46,2.87,0.34,0.27
458,Malaysia,2017,,,,,0.9,3646.7,24.0,8.6,2.58,0.3,-0.6
458,Malaysia,2018,,,,,,3713.8,24.0,7.51,2.37,0.31,-0.55
458,Malaysia,2019,,,,,,3736.7000000000003,24.0,7.24,1.83,0.25,-0.16
458,Malaysia,2020,,,,,,3941.2999999999997,24.0,8.19,1.52,0.19,1.06
458,Malaysia,2021,,,,,,4144.2,24.0,9.61,1.41,0.15,-1.14
458,Malaysia,2022,,,,,,4389.6,24.0,8.95,1.3,0.15,0.86
458,Malaysia,2023,,,,,,,24.0,,,,0.49
458,Malaysia,2024,,,,,,,24.0,,,,
462,Maldives,2000,,,,,,,1.0,,,,
462,Maldives,2001,,,,,,,1.0,6.19,1.35,0.22,
462,Maldives,2002,,,,,,,1.0,6.01,0.57,0.09,
462,Maldives,2003,,,,,,,1.0,5.31,0.74,0.14,
462,Maldives,2004,,,,,,,1.0,5.58,0.67,0.12,
462,Maldives,2005,,,,,,,1.0,7.73,1.07,0.14,
462,Maldives,2006,,,,,,,4.0,6.6,1.59,0.24,
462,Maldives,2007,,,,,,,4.0,6.17,2.16,0.35,
462,Maldives,2008,,,,,,,4.0,6.88,1.55,0.22,
462,Maldives,2009,,,,,,,4.0,5.42,0.53,0.1,
462,Maldives,2010,,,,,,,4.0,5.63,1.33,0.24,-0.27
462,Maldives,2011,,,,,,,4.0,5.39,0.74,0.14,0.68
462,Maldives,2012,,,,,,,4.0,5.19,0.53,0.1,0.47
462,Maldives,2013,,,,,,,4.0,5.41,0.52,0.1,-0.13
462,Maldives,2014,,,,,,,4.0,5.31,0.57,0.11,-0.88
462,Maldives,2015,,,,,,,4.0,5.56,0.31,0.06,-0.46
462,Maldives,2016,,,,,,,4.0,5.68,0.34,0.06,-0.18
462,Maldives,2017,,,,,,,4.0,5.35,0.32,0.06,0.03
462,Maldives,2018,,,,,,,4.0,5.24,0.33,0.06,-0.54
462,Maldives,2019,,,,,,,4.0,4.6,0.29,0.06,-0.36
462,Maldives,2020,,,,,,,4.0,8.0,0.35,0.04,0.51
462,Maldives,2021,,,,,,,4.0,5.27,0.33,0.06,0.04
462,Maldives,2022,,,,,,,4.0,5.0,0.36,0.07,0.17
462,Maldives,2023,,,,,,,4.0,,,,0.36
462,Maldives,2024,,,,,,,4.0,,,,
466,Mali,2000,,,,,,,7.0,,,,
466,Mali,2001,,,,,1.9,,7.0,32.33,14.1,0.44,
466,Mali,2002,,,,,1.9,,7.0,32.18,16.05,0.5,
466,Mali,2003,,,,,1.9,,7.0,29.27,12.18,0.42,
466,Mali,2004,,,,,1.8,,7.0,29.41,11.83,0.4,
466,Mali,2005,,,,,1.7,,7.0,31.38,17.67,0.56,
466,Mali,2006,,,,,1.6,,55.0,28.93,20.87,0.72,
466,Mali,2007,,,,,1.4,,55.0,30.29,15.64,0.52,
466,Mali,2008,,,,,1.3,,55.0,32.07,19.85,0.62,
466,Mali,2009,,,,,1.1,,55.0,31.26,10.41,0.33,
466,Mali,2010,,,,,1,,55.0,32.33,15.96,0.49,0.44
466,Mali,2011,,,,,0.9,,55.0,34.06,13.35,0.39,0.51
466,Mali,2012,,,,,0.9,,55.0,37.53,16.26,0.43,-0.11
466,Mali,2013,,,,,0.9,,55.0,36.19,16.16,0.45,-2.42
466,Mali,2014,1439.44,3408.73,8.46,8.24,0.9,,55.0,36.84,15.61,0.42,-0.57
466,Mali,2015,,,,,0.9,,56.0,37.23,15.33,0.41,0.23
466,Mali,2016,,,,,0.8,,56.0,36.87,15.09,0.41,-0.62
466,Mali,2017,1552.75,7832.5,14.56,22.18,0.9,2596.2,56.0,36.89,15.22,0.41,-0.14
466,Mali,2018,,,,,0.9,2615.0,56.0,37.1,7.08,0.19,-0.29
466,Mali,2019,766.85,2819.07,18.44,18.46,1,2563.1000000000004,56.0,36.78,9.17,0.25,-0.79
466,Mali,2020,,,,,1,2435.6,56.0,35.67,8.48,0.24,0.7
466,Mali,2021,,,,,1.6,2374.3,56.0,35.46,14.97,0.42,0.36
466,Mali,2022,,,,,2.2,2383.8,57.0,36.19,12.02,0.33,1.19
466,Mali,2023,,,,,,,57.0,,,,-0.2
466,Mali,2024,,,,,,,57.0,,,,
470,Malta,2000,,,,,,,2.0,,,,
470,Malta,2001,,,,,,,2.0,2.2,1.46,0.67,
470,Malta,2002,,,,,,,2.0,2.13,1.6,0.75,
470,Malta,2003,,,,,,,2.0,1.96,1.66,0.85,
470,Malta,2004,,,,,,,2.0,1.9,2.43,1.28,
470,Malta,2005,,,,,,,2.0,1.84,2.49,1.35,
470,Malta,2006,,,,,,,2.0,1.87,2.37,1.27,
470,Malta,2007,,,,,,,2.0,1.83,2.0,1.09,
470,Malta,2008,,,,,,,2.0,1.06,1.8,1.7,
470,Malta,2009,,,,,,,2.0,1.44,1.91,1.33,
470,Malta,2010,,,52.83,330.92,,,2.0,1.27,1.72,1.36,-1.86
470,Malta,2011,,,,,,,2.0,0.99,1.51,1.52,-0.54
470,Malta,2012,,,,,,,2.0,1.06,1.44,1.36,0.18
470,Malta,2013,,,56.48,266.1,,,2.0,1.07,1.34,1.25,0.35
470,Malta,2014,,,,,,,2.0,1.0,1.18,1.17,-0.56
470,Malta,2015,,,,,,,2.0,0.92,1.32,1.43,-0.06
470,Malta,2016,,,46.25,246.6,,,2.0,0.93,1.25,1.35,0.14
470,Malta,2017,,,,,,,2.0,0.67,1.08,1.62,-0.04
470,Malta,2018,,,,,,,2.0,0.65,1.31,2.01,0.21
470,Malta,2019,,,,,,,2.0,0.47,1.02,2.2,-0.2
470,Malta,2020,,,65.72,359.26,,,2.0,0.77,0.93,1.2,-0.24
470,Malta,2021,,,,,,,2.0,0.89,0.92,1.03,-0.28
470,Malta,2022,,,,,,,2.0,0.96,0.96,1.0,1.46
470,Malta,2023,,,,,,,3.0,,,,1.04
470,Malta,2024,,,,,,,3.0,,,,
474,Martinique,2010,,,,,,,,,,,-4.99
474,Martinique,2011,,,,,,,,,,,-1.39
474,Martinique,2012,,,,,,,,,,,1.44
474,Martinique,2013,,,,,,,,,,,0.67
474,Martinique,2014,,,,,,,,,,,-0.06
474,Martinique,2015,,,,,,,,,,,0.54
474,Martinique,2016,,,,,,,,,,,0.34
474,Martinique,2017,,,,,,,,,,,-0.15
474,Martinique,2018,,,,,,,,,,,-0.6
474,Martinique,2019,,,,,,,,,,,-0.23
474,Martinique,2020,,,,,,,,,,,0.69
474,Martinique,2021,,,,,,,,,,,-2.4
474,Martinique,2022,,,,,,,,,,,0.89
474,Martinique,2023,,,,,,,,,,,2.2
478,Mauritania,2000,,,,,,,3.0,,,,
478,Mauritania,2001,,,,,0.2,,3.0,24.87,,,
478,Mauritania,2002,,,,,0.2,,3.0,24.23,,,
478,Mauritania,2003,,,,,0.2,,3.0,24.18,,,
478,Mauritania,2004,,,,,0.2,,3.0,22.92,,,
478,Mauritania,2005,,,,,0.3,,3.0,20.07,,,
478,Mauritania,2006,,,,,0.3,,6.0,16.61,,,
478,Mauritania,2007,,,,,0.2,,6.0,18.43,,,
478,Mauritania,2008,,,,,0.2,,6.0,18.56,,,
478,Mauritania,2009,,,,,0.2,,6.0,19.18,,,
478,Mauritania,2010,,,,,0.2,,6.0,16.73,,,2.13
478,Mauritania,2011,,,,,0.2,,6.0,14.52,,,-0.88
478,Mauritania,2012,,,,,0.2,,6.0,16.09,3.61,0.22,-2.17
478,Mauritania,2013,,,,,0.2,,6.0,16.28,3.7,0.23,0.36
478,Mauritania,2014,,,,,0.2,,6.0,18.81,5.0,0.27,1.05
478,Mauritania,2015,,,,,0.3,585.3,6.0,20.63,4.16,0.2,1.14
478,Mauritania,2016,,,,,0.3,670.4,6.0,21.74,6.92,0.32,-0.02
478,Mauritania,2017,,,,,0.3,766.0,6.0,22.72,4.95,0.22,-0.03
478,Mauritania,2018,,,,,0.3,872.4,6.0,23.66,4.52,0.19,0.18
478,Mauritania,2019,,,,,0.3,1033.1,6.0,21.65,2.95,0.14,-0.62
478,Mauritania,2020,,,,,0.3,1171.2,8.0,19.62,3.91,0.2,-0.86
478,Mauritania,2021,,,,,0.4,1433.8,8.0,18.58,6.96,0.37,1.22
478,Mauritania,2022,,,,,0.4,1693.0,8.0,19.2,4.27,0.22,3.91
478,Mauritania,2023,,,,,,,8.0,,,,-0.74
478,Mauritania,2024,,,,,,,8.0,,,,
480,Mauritius,2000,,,,,,,2.0,,,,
480,Mauritius,2001,,,,,<0.1,,2.0,5.89,4.59,0.78,
480,Mauritius,2002,,,,,<0.1,,2.0,4.97,3.91,0.79,
480,Mauritius,2003,,,,,<0.1,,2.0,4.96,3.61,0.73,
480,Mauritius,2004,,,,,<0.1,,2.0,5.05,4.14,0.82,
480,Mauritius,2005,,,,,<0.1,,2.0,4.77,4.15,0.87,
480,Mauritius,2006,,,,,<0.1,,6.0,4.91,3.3,0.67,
480,Mauritius,2007,,,,,<0.1,,6.0,4.38,2.93,0.67,
480,Mauritius,2008,,,,,<0.1,,6.0,4.07,6.09,1.49,
480,Mauritius,2009,,,,,<0.1,,6.0,3.88,4.38,1.13,
480,Mauritius,2010,,,,,<0.1,,6.0,3.64,4.18,1.15,-0.9
480,Mauritius,2011,,,,,<0.1,,6.0,3.7,2.95,0.8,-1.1
480,Mauritius,2012,,,,,<0.1,,6.0,3.66,2.9,0.79,-0.84
480,Mauritius,2013,,,,,<0.1,,6.0,3.33,2.67,0.8,-0.21
480,Mauritius,2014,,,,,<0.1,,6.0,3.19,2.48,0.78,-0.5
480,Mauritius,2015,,,,,<0.1,,6.0,3.07,2.41,0.79,0.34
480,Mauritius,2016,,,,,<0.1,,6.0,3.1,2.4,0.78,-0.12
480,Mauritius,2017,,,,,<0.1,,6.0,2.99,2.26,0.75,-0.4
480,Mauritius,2018,,,,,<0.1,,6.0,2.56,1.97,0.77,-0.46
480,Mauritius,2019,,,,,<0.1,259.3,6.0,2.71,2.4,0.89,-0.03
480,Mauritius,2020,,,,,<0.1,304.6,6.0,3.14,2.46,0.78,0.88
480,Mauritius,2021,,,,,<0.1,346.0,6.0,3.27,1.99,0.61,0.11
480,Mauritius,2022,,,,,<0.1,338.5,6.0,3.38,1.63,0.48,0.85
480,Mauritius,2023,,,,,,,7.0,,,,-0.1
480,Mauritius,2024,,,,,,,7.0,,,,
484,Mexico,2000,,,,,,,3.0,,,,
484,Mexico,2001,,,,,3,,3.0,3.4,3.41,1.0,
484,Mexico,2002,,,,,3.4,,8.0,3.28,7.41,2.26,
484,Mexico,2003,,,,,4.1,,8.0,3.39,3.56,1.05,
484,Mexico,2004,,,,,4.4,,8.0,3.34,3.43,1.03,
484,Mexico,2005,,,,,4.4,,8.0,3.07,3.46,1.13,
484,Mexico,2006,,,,,4.1,,31.0,3.08,3.13,1.02,
484,Mexico,2007,,,,,4.1,,31.0,3.18,3.48,1.09,
484,Mexico,2008,,,,,4.5,,31.0,3.16,3.38,1.07,
484,Mexico,2009,,,,,4.7,,31.0,3.24,3.51,1.08,
484,Mexico,2010,,,,,4.6,,31.0,3.22,3.42,1.06,-5.24
484,Mexico,2011,,,,,4.4,,31.0,3.09,3.29,1.07,-0.31
484,Mexico,2012,,,,,4.4,,31.0,3.17,2.99,0.94,1.25
484,Mexico,2013,,,,,4.4,,31.0,3.14,2.84,0.91,-0.29
484,Mexico,2014,1344.42,11525.21,,,4.5,,31.0,3.13,2.77,0.88,-0.35
484,Mexico,2015,,,,,4.5,21722.5,31.0,3.19,2.63,0.82,-0.27
484,Mexico,2016,,,,,4.5,20982.0,31.0,3.35,2.32,0.69,0.08
484,Mexico,2017,,,,,4.6,20774.4,31.0,3.38,1.73,0.51,-0.42
484,Mexico,2018,,,,,4.5,21848.6,31.0,3.38,1.79,0.53,-0.65
484,Mexico,2019,,,,,4.3,23653.6,31.0,3.39,1.33,0.39,-0.29
484,Mexico,2020,,,,,4.1,24115.2,31.0,3.8,0.97,0.26,0.89
484,Mexico,2021,,,,,4,22478.8,31.0,3.89,1.01,0.26,0.24
484,Mexico,2022,,,,,3.9,20067.4,31.0,4.15,1.01,0.24,1.5
484,Mexico,2023,,,,,,,39.0,,,,0.12
484,Mexico,2024,,,,,,,40.0,,,,
496,Mongolia,2000,,,,,,,18.0,,,,
496,Mongolia,2001,,,,,0.8,,18.0,18.76,2.34,0.12,
496,Mongolia,2002,,,,,0.7,,27.0,15.21,3.0,0.2,
496,Mongolia,2003,,,,,0.8,,27.0,14.65,3.15,0.21,
496,Mongolia,2004,,,,,0.8,,27.0,16.31,,,
496,Mongolia,2005,,,,,0.7,,27.0,16.27,,,
496,Mongolia,2006,,,,,0.7,,46.0,14.59,3.22,0.22,
496,Mongolia,2007,,,,,0.6,,46.0,15.27,2.8,0.18,
496,Mongolia,2008,,,,,0.6,,46.0,15.81,2.4,0.15,
496,Mongolia,2009,,,,,0.5,,46.0,14.78,1.99,0.13,
496,Mongolia,2010,,,,,0.5,,46.0,11.73,4.64,0.4,0.23
496,Mongolia,2011,,,,,0.4,,46.0,10.31,6.2,0.6,-0.09
496,Mongolia,2012,,,,,0.4,,46.0,11.26,1.76,0.16,0.47
496,Mongolia,2013,,,,,0.3,,46.0,13.41,1.9,0.14,-0.3
496,Mongolia,2014,5069.45,15046.08,,,0.3,,46.0,13.34,1.74,0.13,-0.81
496,Mongolia,2015,,,,,0.3,,46.0,14.08,1.23,0.09,-1.08
496,Mongolia,2016,,,,,0.2,,46.0,12.63,0.87,0.07,-0.28
496,Mongolia,2017,,,,,0.2,,46.0,11.14,1.12,0.1,0.28
496,Mongolia,2018,3362.73,13061.72,,,0.2,,46.0,11.43,1.25,0.11,0.12
496,Mongolia,2019,4582.63,22054.83,,,0.2,,46.0,11.56,1.4,0.12,0.83
496,Mongolia,2020,,,,,0.1,,46.0,12.97,2.16,0.17,0.7
496,Mongolia,2021,,,,,0.1,,46.0,13.19,1.16,0.09,1.23
496,Mongolia,2022,,,,,,,46.0,13.27,1.38,0.1,0.29
496,Mongolia,2023,,,,,,,46.0,,,,0.7
496,Mongolia,2024,,,,,,,46.0,,,,
498,Republic of Moldova,2000,,,,,,,7.0,,,,
498,Republic of Moldova,2001,,,,,1,,7.0,20.78,1.4,0.07,
498,Republic of Moldova,2002,,,,,1.1,,10.0,19.48,1.73,0.09,
498,Republic of Moldova,2003,,,,,1.2,,10.0,16.99,1.63,0.1,
498,Republic of Moldova,2004,,,,,1.3,,10.0,16.3,2.21,0.14,
498,Republic of Moldova,2005,,,,,1.3,,10.0,15.2,4.98,0.33,
498,Republic of Moldova,2006,,,,,1.2,,17.0,13.44,3.79,0.28,
498,Republic of Moldova,2007,,,,,1,,17.0,9.25,5.5,0.59,
498,Republic of Moldova,2008,,,,,0.8,,17.0,8.17,4.78,0.58,
498,Republic of Moldova,2009,,,,,0.6,,17.0,7.87,3.79,0.48,
498,Republic of Moldova,2010,,,,,0.5,,17.0,11.16,2.92,0.26,0.31
498,Republic of Moldova,2011,,,,,0.3,,17.0,11.38,2.63,0.23,0.47
498,Republic of Moldova,2012,,,,,0.2,,17.0,10.45,3.59,0.34,0.1
498,Republic of Moldova,2013,,,,,0.2,,17.0,11.55,3.59,0.31,0.76
498,Republic of Moldova,2014,,,,,0.1,,17.0,12.22,3.33,0.27,0.35
498,Republic of Moldova,2015,,,,,0.1,516.9000000000001,17.0,11.51,4.84,0.42,0.07
498,Republic of Moldova,2016,,,,,<0.1,550.4000000000001,17.0,11.4,2.77,0.24,0.23
498,Republic of Moldova,2017,,,,,,635.5,17.0,11.47,3.02,0.26,0.43
498,Republic of Moldova,2018,,,,,,702.9,17.0,10.27,2.45,0.24,0.48
498,Republic of Moldova,2019,,,,,,685.8,17.0,10.17,2.53,0.25,0.96
498,Republic of Moldova,2020,,,,,,624.3,17.0,8.69,2.9,0.33,0.78
498,Republic of Moldova,2021,,,,,,599.4000000000001,17.0,10.39,2.71,0.26,0.32
498,Republic of Moldova,2022,,,,,,656.1,17.0,7.77,2.86,0.37,0.33
498,Republic of Moldova,2023,,,,,,,17.0,,,,-0.7
498,Republic of Moldova,2024,,,,,,,17.0,,,,
499,Montenegro,2000,,,,,,,,,,,
499,Montenegro,2001,,,,,<0.1,,,10.71,,,
499,Montenegro,2002,,,,,<0.1,,,10.82,0.51,0.05,
499,Montenegro,2003,,,,,<0.1,,,9.82,0.89,0.09,
499,Montenegro,2004,,,,,<0.1,,,9.17,1.02,0.11,
499,Montenegro,2005,,,,,<0.1,,,8.68,0.96,0.11,
499,Montenegro,2006,,,,,<0.1,,12.0,8.21,0.67,0.08,
499,Montenegro,2007,,,,,<0.1,,12.0,7.23,0.7,0.1,
499,Montenegro,2008,,,,,,,12.0,7.44,0.89,0.12,
499,Montenegro,2009,,,,,,,12.0,8.27,0.8,0.1,
499,Montenegro,2010,,,,,,,12.0,7.68,0.71,0.09,1.43
499,Montenegro,2011,,,,,,,12.0,8.07,0.63,0.08,0.41
499,Montenegro,2012,,,,,,,12.0,7.45,0.64,0.09,0.48
499,Montenegro,2013,,,,,,,12.0,8.04,0.54,0.07,0.47
499,Montenegro,2014,,,,,,,12.0,8.1,0.53,0.06,0.03
499,Montenegro,2015,,,,,,,12.0,8.06,0.61,0.08,0.55
499,Montenegro,2016,,,,,,,12.0,7.47,1.16,0.16,-0.26
499,Montenegro,2017,,,,,,,12.0,6.85,1.24,0.18,-0.37
499,Montenegro,2018,,,,,,,12.0,6.73,0.93,0.14,-0.69
499,Montenegro,2019,,,,,,,12.0,6.39,1.23,0.19,1.28
499,Montenegro,2020,,,,,,,12.0,7.55,1.19,0.16,0.73
499,Montenegro,2021,,,,,,,12.0,6.31,1.43,0.23,0.39
499,Montenegro,2022,,,,,,,13.0,6.2,1.51,0.24,3.42
499,Montenegro,2023,,,,,,,13.0,,,,-0.09
499,Montenegro,2024,,,,,,,13.0,,,,
500,Montserrat,2010,,,,,,,,,,,-1.23
500,Montserrat,2011,,,,,,,,,,,0.12
500,Montserrat,2012,,,,,,,,,,,-0.25
500,Montserrat,2013,,,,,,,,,,,-0.53
500,Montserrat,2014,,,,,,,,,,,-0.91
500,Montserrat,2015,,,,,,,,,,,0.09
500,Montserrat,2016,,,,,,,,,,,-0.32
500,Montserrat,2017,,,,,,,,,,,-1.01
500,Montserrat,2018,,,,,,,,,,,-1.2
500,Montserrat,2019,,,,,,,,,,,0.97
500,Montserrat,2020,,,,,,,,,,,1.33
500,Montserrat,2021,,,,,,,,,,,-0.94
500,Montserrat,2022,,,,,,,,,,,-0.24
500,Montserrat,2023,,,,,,,,,,,0.83
504,Morocco,2000,,,,,,,11.0,,,,
504,Morocco,2001,,,,,1.7,,11.0,13.13,,,
504,Morocco,2002,,,,,1.6,,11.0,13.13,3.19,0.24,
504,Morocco,2003,,,,,1.5,,12.0,13.85,3.19,0.23,
504,Morocco,2004,,,,,1.5,,12.0,13.11,3.2,0.24,
504,Morocco,2005,,,,,1.5,,13.0,11.78,3.18,0.27,
504,Morocco,2006,,,,,1.5,,31.0,13.54,3.18,0.23,
504,Morocco,2007,,,,,1.5,,31.0,10.86,3.22,0.3,
504,Morocco,2008,,,,,1.5,,31.0,11.76,3.21,0.27,
504,Morocco,2009,,,,,1.6,,31.0,12.61,3.16,0.25,
504,Morocco,2010,,,,,1.5,,31.0,12.32,3.09,0.25,-0.9
504,Morocco,2011,,,,,1.5,,31.0,12.27,3.27,0.27,-0.32
504,Morocco,2012,,,,,1.4,,31.0,11.32,3.59,0.32,0.1
504,Morocco,2013,,,,,1.4,,31.0,12.12,2.57,0.21,-0.33
504,Morocco,2014,,,,,1.4,,31.0,10.35,2.93,0.28,-1.18
504,Morocco,2015,,,,,1.3,,31.0,11.8,3.84,0.33,0.41
504,Morocco,2016,,,,,1.3,,31.0,10.32,4.23,0.41,0.32
504,Morocco,2017,,,,,1.3,,32.0,11.16,3.89,0.35,-0.55
504,Morocco,2018,,,,,1.3,,32.0,11.31,3.52,0.31,-0.78
504,Morocco,2019,,,,,1.5,,33.0,10.84,3.45,0.32,-0.78
504,Morocco,2020,,,,,1.9,,34.0,10.66,3.29,0.31,0.07
504,Morocco,2021,,,,,2.4,,34.0,12.04,4.36,0.36,-0.28
504,Morocco,2022,,,,,2.6,,34.0,10.73,4.44,0.41,2.31
504,Morocco,2023,,,,,,,34.0,,,,2.25
504,Morocco,2024,,,,,,,34.0,,,,
508,Mozambique,2000,,,,,,,6.0,,,,
508,Mozambique,2001,,,,,6.7,,6.0,18.25,5.26,0.29,
508,Mozambique,2002,,,,,6.6,,6.0,22.8,6.43,0.28,
508,Mozambique,2003,,,,,6.6,,6.0,22.71,4.75,0.21,
508,Mozambique,2004,,,,,6.8,,6.0,22.38,4.19,0.19,
508,Mozambique,2005,,,,,6.8,,6.0,22.77,4.64,0.2,
508,Mozambique,2006,,,,,6.8,,11.0,23.9,4.44,0.19,
508,Mozambique,2007,,,,,6.5,,11.0,23.77,3.65,0.15,
508,Mozambique,2008,,,,,6.3,,11.0,26.42,3.77,0.14,
508,Mozambique,2009,216.21,500.05,,,5.6,,11.0,27.48,5.45,0.2,
508,Mozambique,2010,,,,,5.1,,11.0,26.85,4.65,0.17,-0.26
508,Mozambique,2011,,,,,4.9,,11.0,25.75,3.57,0.14,-0.64
508,Mozambique,2012,,,,,5.5,,11.0,24.91,1.3,0.05,-0.88
508,Mozambique,2013,,,,,7,,11.0,23.5,1.63,0.07,-0.47
508,Mozambique,2014,,,,,9,,11.0,23.93,1.42,0.06,-0.15
508,Mozambique,2015,,,,,11.4,,11.0,22.92,1.94,0.08,0.37
508,Mozambique,2016,,,,,12.3,,11.0,22.85,2.14,0.09,3.29
508,Mozambique,2017,,,,,11.8,,11.0,25.04,2.48,0.1,-0.77
508,Mozambique,2018,,,,,10.4,,11.0,24.57,1.98,0.08,-1.65
508,Mozambique,2019,,,,,9.4,,11.0,24.21,1.34,0.06,-0.09
508,Mozambique,2020,,,,,8.8,,11.0,25.99,1.15,0.04,0.58
508,Mozambique,2021,,,,,8.4,,11.0,27.5,1.04,0.04,0.69
508,Mozambique,2022,,,,,8.2,,11.0,27.36,,,0.17
508,Mozambique,2023,,,,,,,12.0,,,,0.09
508,Mozambique,2024,,,,,,,13.0,,,,
512,Oman,2000,,,,,,,,,,,
512,Oman,2001,,,,,0.3,,,2.04,0.77,0.38,
512,Oman,2002,,,,,0.3,,,2.03,0.81,0.4,
512,Oman,2003,,,,,0.3,,,1.93,0.83,0.43,
512,Oman,2004,,,,,0.3,,,1.69,0.81,0.48,
512,Oman,2005,,,,,0.3,,,1.42,0.73,0.52,
512,Oman,2006,,,,,0.3,,19.0,1.23,0.54,0.44,
512,Oman,2007,,,,,0.3,,19.0,1.2,0.5,0.42,
512,Oman,2008,,,,,0.3,,19.0,0.97,0.5,0.52,
512,Oman,2009,,,,,0.2,,19.0,1.29,0.78,0.6,
512,Oman,2010,,,,,0.2,,19.0,1.25,0.76,0.61,-0.56
512,Oman,2011,,,,,0.2,,19.0,1.1,0.5,0.45,-0.2
512,Oman,2012,,,,,0.2,,19.0,1.02,0.38,0.37,-0.31
512,Oman,2013,,,,,0.3,,19.0,1.14,0.41,0.36,0.4
512,Oman,2014,,,,,0.3,,19.0,1.11,0.63,0.56,-0.09
512,Oman,2015,,,,,0.3,,19.0,1.73,0.43,0.25,-0.4
512,Oman,2016,,,,,0.3,,19.0,1.99,0.45,0.22,-0.81
512,Oman,2017,,,,,0.3,,19.0,1.98,0.44,0.22,-0.17
512,Oman,2018,,,,,0.3,,19.0,1.85,0.54,0.29,-0.41
512,Oman,2019,,,,,0.3,,19.0,1.99,0.48,0.24,0.53
512,Oman,2020,,,,,0.3,,19.0,2.47,0.68,0.28,0.56
512,Oman,2021,,,,,0.3,,19.0,2.12,0.72,0.34,-0.35
512,Oman,2022,,,,,0.3,,19.0,1.84,0.45,0.24,0.76
512,Oman,2023,,,,,,,19.0,,,,0.72
512,Oman,2024,,,,,,,19.0,,,,
516,Namibia,2000,,,,,,,1.0,,,,
516,Namibia,2001,,,,,0.3,,1.0,9.9,5.26,0.53,
516,Namibia,2002,,,,,0.3,,1.0,10.26,5.24,0.51,
516,Namibia,2003,,,,,0.3,,1.0,10.46,4.97,0.48,
516,Namibia,2004,,,,,0.4,,1.0,9.12,4.76,0.52,
516,Namibia,2005,,,,,0.4,,1.0,10.58,5.14,0.49,
516,Namibia,2006,,,,,0.4,,27.0,9.85,4.35,0.44,
516,Namibia,2007,,,,,0.5,,27.0,8.55,4.67,0.55,
516,Namibia,2008,,,,,0.5,,27.0,7.63,2.61,0.34,
516,Namibia,2009,,,,,0.6,,27.0,8.25,3.33,0.4,
516,Namibia,2010,,,,,0.6,,27.0,8.58,3.26,0.38,-1.62
